marker,tag,a_1311,a_1592,a_2713,a_8006,a_18178
6,1,487,702,956,905,
6,2,487,705,984,963,
6,1,484,705,955,907,
6,2,484,708,984,962,
6,1,485,703,955,902,
6,2,484,707,983,962,
6,1,486,701,954,907,
6,2,486,710,982,966,
6,1,482,704,950,907,
6,2,487,711,980,965,
6,1,483,703,949,903,
6,2,486,709,982,967,
6,1,484,702,949,906,
6,1,483,704,946,906,
6,2,487,704,979,967,
6,1,485,700,953,906,
6,2,488,705,964,,
6,1,480,699,952,906,
6,2,487,705,980,969,
6,1,485,701,954,902,
6,2,486,708,981,964,
6,1,483,699,953,907,
6,1,658,950,909,,
6,2,703,981,964,,
6,1,481,704,952,904,
6,2,485,702,978,966,
6,1,484,669,952,902,
6,2,484,705,981,964,
6,1,484,685,906,,
6,2,488,704,981,962,
6,1,483,697,953,907,
6,2,487,704,979,967,
6,1,485,699,955,902,
6,2,486,704,985,972,
6,1,481,703,952,906,
6,2,487,707,978,961,
6,1,484,702,954,908,
6,2,487,708,979,966,
6,1,485,703,949,907,
6,2,488,704,979,964,
6,1,484,702,946,903,
6,2,486,711,979,962,
6,1,485,702,952,908,
6,2,488,707,977,968,
6,1,485,703,952,904,
6,2,486,706,977,964,
6,1,483,703,954,904,
6,2,486,705,979,961,
6,1,481,699,951,904,
6,2,486,704,979,961,
6,1,700,947,905,,
6,1,484,698,951,904,
6,2,488,713,980,961,
6,1,482,698,952,905,
6,2,488,707,983,963,
6,1,484,704,951,905,
6,2,489,705,980,969,
6,1,484,697,956,905,
6,2,489,703,984,970,
6,1,481,659,952,906,
6,2,490,706,984,966,
6,1,480,700,950,902,
6,2,490,707,982,970,
6,1,482,665,952,904,
6,2,487,710,976,966,
6,1,481,660,949,907,
6,2,489,710,978,959,
6,1,488,696,950,902,
6,2,488,706,978,963,
6,1,482,666,953,905,
6,2,489,708,981,968,
6,1,482,702,952,903,
6,2,485,709,979,969,
6,1,483,703,953,908,
6,2,484,705,982,965,
6,1,480,703,955,901,
6,2,487,706,982,960,
6,1,487,703,950,905,
6,1,487,701,949,907,
6,2,484,698,982,963,
6,1,488,701,950,907,
6,2,489,704,987,965,
6,1,484,701,949,903,
6,2,489,703,983,968,
6,1,483,703,946,903,
6,2,485,706,982,967,
6,1,484,703,904,,
6,2,484,709,979,966,
6,1,487,701,953,903,
6,1,483,702,949,902,
6,2,489,709,981,964,
6,1,483,702,947,903,
6,2,489,704,984,969,
6,1,481,701,950,904,
6,2,489,704,982,966,
6,1,482,702,951,904,
6,2,488,707,981,965,
6,1,484,701,952,906,
6,2,487,711,977,962,
6,1,482,700,952,905,
6,2,489,707,965,,
6,1,484,701,950,905,
6,2,490,703,983,970,
6,1,484,677,956,906,
6,2,489,702,981,961,
6,1,485,644,954,906,
6,2,488,702,977,963,
6,1,484,700,954,907,
6,2,486,708,982,968,
6,1,487,700,954,903,
6,2,485,704,983,962,
6,1,486,701,953,908,
6,2,486,708,978,966,
6,1,484,697,951,906,
6,2,486,708,966,,
6,1,483,698,952,905,
6,1,484,699,902,,
6,2,491,704,962,,
6,1,484,696,951,907,
6,2,488,707,979,968,
6,1,485,699,952,905,
6,2,489,705,984,965,
6,1,483,701,957,907,
6,2,490,702,981,965,
6,1,484,697,905,,
6,2,487,705,963,,
6,1,483,653,902,,
6,1,486,670,952,902,
6,2,486,705,977,962,
6,1,484,683,952,906,
6,1,483,698,950,907,
6,1,699,951,908,,
6,2,709,978,965,,
6,1,485,700,951,906,
6,2,487,709,981,965,
6,1,484,698,951,903,
6,1,484,664,954,905,
6,2,488,706,978,961,
6,1,483,700,955,907,
6,2,486,709,977,965,
6,1,482,698,954,903,
6,2,488,705,981,966,
6,1,487,698,904,,
6,1,484,702,954,904,
6,2,486,708,985,968,
6,1,483,699,950,905,
6,2,485,706,981,962,
6,1,482,699,955,903,
6,2,484,705,979,965,
6,1,480,701,954,905,
6,2,485,708,982,964,
6,1,487,663,954,906,
6,2,487,707,979,965,
6,1,481,702,954,907,
6,2,485,710,967,,
6,1,483,699,952,906,
6,2,487,707,980,966,
6,1,484,669,953,905,
6,2,486,706,984,969,
6,1,487,687,953,903,
6,2,487,706,979,963,
6,1,484,699,950,904,
6,2,487,706,984,963,
6,1,487,696,950,905,
6,2,487,704,975,966,
6,1,484,696,948,904,
6,2,487,708,980,965,
6,1,484,700,951,908,
6,2,487,709,980,966,
6,1,482,658,953,906,
6,2,485,706,981,965,
6,1,484,701,955,906,
6,2,485,707,981,971,
6,1,483,698,953,905,
6,1,484,700,950,901,
6,2,486,703,978,968,
6,1,484,697,951,907,
6,2,486,706,979,964,
6,1,488,700,948,905,
6,2,487,707,981,967,
6,1,484,699,947,906,
6,2,489,704,983,962,
6,1,484,700,947,906,
6,2,486,707,980,971,
6,1,484,703,949,906,
6,2,488,710,980,962,
6,1,486,698,948,903,
6,2,486,707,982,965,
6,1,484,698,952,908,
6,2,486,707,977,966,
6,1,485,701,956,904,
6,2,488,705,978,961,
6,1,486,698,952,904,
6,2,486,704,981,961,
6,1,484,700,953,905,
6,2,486,704,963,,
6,1,484,699,947,903,
6,2,486,704,981,966,
6,1,483,700,951,905,
6,2,490,704,977,961,
6,1,484,702,955,905,
6,2,486,706,981,967,
6,1,485,660,954,908,
6,2,486,709,979,968,
6,1,482,695,948,901,
6,2,488,711,980,963,
6,1,484,653,952,904,
6,2,488,709,982,963,
6,1,481,701,905,,
6,2,489,708,981,962,
6,1,482,700,950,906,
6,2,488,705,981,964,
6,1,482,700,949,903,
6,2,489,708,980,961,
6,1,483,701,953,904,
6,2,488,709,981,960,
6,1,701,952,900,,
6,2,712,982,961,,
6,1,483,702,951,903,
6,2,484,710,985,963,
6,1,484,663,954,909,
6,2,488,709,977,962,
6,1,482,699,952,906,
6,2,491,704,983,962,
6,1,485,698,955,903,
6,2,488,707,981,961,
6,1,485,697,956,907,
6,2,486,706,982,966,
6,1,483,701,952,904,
6,1,667,951,908,,
6,2,705,979,967,,
6,1,482,660,953,903,
6,2,486,701,980,958,
6,1,480,703,956,904,
6,2,487,705,982,970,
6,1,485,701,956,904,
6,1,485,672,952,905,
6,2,486,706,978,961,
6,1,484,642,953,909,
6,1,484,701,949,904,
6,2,488,704,979,969,
6,1,485,658,949,908,
6,2,486,706,978,965,
6,1,483,700,949,905,
6,2,486,704,981,968,
6,1,486,700,955,904,
6,1,482,698,949,905,
6,2,485,707,980,962,
6,1,481,699,952,907,
6,2,485,704,982,968,
6,1,483,655,950,906,
6,1,487,698,950,904,
6,2,487,702,980,970,
6,1,483,660,947,903,
6,2,488,706,981,964,
6,1,486,672,949,902,
6,1,486,686,952,907,
6,1,484,674,954,906,
6,2,488,706,981,966,
6,1,485,688,950,905,
6,2,489,703,977,962,
6,1,484,696,951,904,
6,2,487,706,979,966,
6,1,482,699,951,906,
6,2,485,704,981,967,
6,1,481,698,949,905,
6,2,487,705,978,965,
6,1,482,699,957,905,
6,2,486,705,982,968,
6,1,484,659,955,905,
6,2,488,706,982,961,
6,1,485,672,952,907,
6,2,486,704,979,965,
6,1,481,686,950,907,
6,1,484,701,949,907,
6,2,488,703,968,,
6,1,479,654,951,903,
6,2,488,704,977,965,
6,2,489,709,984,964,
6,1,484,699,949,907,
6,2,488,710,979,967,
6,1,484,700,949,908,
6,2,486,711,982,962,
6,1,484,699,949,904,
6,2,485,707,981,965,
6,1,484,700,953,905,
6,2,486,708,981,968,
6,1,483,703,903,,
6,2,488,705,982,965,
6,1,484,702,954,904,
6,2,487,704,981,966,
6,1,482,701,952,905,
6,1,485,701,953,907,
6,2,491,706,983,966,
6,1,485,703,949,907,
6,1,484,704,952,906,
6,2,485,705,984,965,
6,1,480,703,954,904,
6,2,486,708,981,967,
6,1,480,701,906,,
6,2,486,707,981,966,
6,1,484,700,951,908,
6,2,487,708,979,965,
6,1,485,697,951,906,
6,2,489,704,982,971,
6,1,484,672,949,906,
6,2,487,705,979,963,
6,1,685,951,904,,
6,2,704,983,965,,
6,1,484,700,953,903,
6,2,486,701,984,961,
6,1,485,703,951,905,
6,2,489,706,978,963,
6,1,489,702,949,901,
6,2,484,708,978,965,
6,2,486,705,980,966,
6,1,484,703,954,908,
6,2,489,704,981,965,
6,1,484,706,950,906,
6,2,489,704,981,963,
6,1,484,704,955,906,
6,1,484,702,948,900,
6,2,487,710,978,965,
6,1,489,699,948,904,
6,2,486,705,981,962,
6,1,484,668,951,906,
6,2,489,703,980,964,
6,1,483,683,954,904,
6,2,487,704,984,960,
6,1,485,700,953,905,
6,2,487,705,982,970,
6,1,485,699,953,902,
6,2,489,705,982,962,
6,1,487,700,952,905,
6,2,486,702,980,963,
6,1,482,651,948,906,
6,2,486,707,982,968,
6,1,485,702,951,903,
6,2,486,705,979,960,
6,1,483,699,954,904,
6,2,487,706,982,961,
6,1,482,700,954,908,
6,2,488,703,986,961,
6,1,485,700,905,,
6,2,485,704,983,965,
6,1,484,701,954,904,
6,2,488,707,982,965,
6,1,483,671,950,907,
6,2,488,704,983,961,
6,1,482,687,954,905,
6,2,487,706,982,961,
6,1,485,701,955,904,
6,2,489,708,979,962,
6,1,486,680,955,906,
6,2,486,704,981,964,
6,1,484,696,953,902,
6,2,488,704,984,963,
6,1,483,703,951,903,
6,2,490,706,964,,
6,1,487,701,956,906,
6,2,490,709,980,964,
6,1,484,659,952,904,
6,2,488,706,977,962,
6,1,485,698,948,905,
6,2,486,707,980,963,
6,1,484,662,953,905,
6,2,489,705,982,961,
6,1,482,700,952,908,
6,2,487,706,981,962,
6,1,483,702,954,904,
6,2,487,705,977,967,
6,1,485,702,905,,
6,2,487,708,967,,
6,1,481,697,952,905,
6,2,486,710,979,968,
6,1,484,702,951,902,
6,2,488,708,980,964,
6,1,485,701,902,,
6,2,490,706,984,966,
6,2,485,710,978,961,
6,1,484,701,948,908,
6,2,485,708,979,961,
6,1,485,659,953,908,
6,1,488,674,904,,
6,2,486,704,977,969,
6,1,483,690,953,903,
6,1,485,701,954,905,
6,2,486,707,976,967,
6,1,484,706,954,903,
6,2,488,709,980,961,
6,1,702,949,902,,
6,1,483,701,952,908,
6,2,485,704,978,965,
6,1,486,702,950,907,
6,2,486,702,980,962,
6,1,484,666,949,904,
6,2,487,704,980,967,
6,1,484,673,953,906,
6,2,486,705,982,964,
6,1,485,688,954,905,
6,2,487,711,983,965,
6,1,486,700,956,903,
6,2,486,709,978,962,
6,1,481,704,958,904,
6,1,488,702,947,905,
6,2,487,703,984,961,
6,1,485,700,949,910,
6,2,484,704,979,966,
6,1,485,698,953,906,
6,2,489,705,980,964,
6,1,484,701,950,905,
6,2,487,705,982,966,
6,1,486,626,948,906,
6,2,486,703,981,965,
6,1,488,686,953,905,
6,2,487,705,981,967,
6,1,488,678,952,902,
6,2,489,704,977,963,
6,1,483,692,951,906,
6,2,487,705,984,966,
6,1,484,702,953,905,
6,2,487,707,979,963,
6,1,481,702,952,907,
6,1,484,668,954,903,
6,2,488,703,980,964,
6,1,484,684,954,908,
6,2,486,704,982,965,
6,1,484,702,947,905,
6,2,488,705,982,965,
6,1,484,702,954,903,
6,2,486,704,980,966,
6,1,484,704,955,904,
6,2,487,705,979,964,
6,1,485,700,951,904,
6,1,487,701,950,905,
6,2,487,706,981,966,
6,1,483,633,953,908,
6,2,487,706,980,969,
6,1,483,688,955,907,
6,2,486,705,979,968,
6,1,487,702,952,903,
6,2,489,706,979,962,
6,1,486,701,947,903,
6,2,486,705,978,961,
6,1,482,701,954,904,
6,2,487,705,983,962,
6,1,483,701,957,905,
6,2,485,706,981,970,
6,1,487,699,952,902,
6,2,490,711,981,966,
6,1,484,659,952,905,
6,1,483,702,953,905,
6,2,487,707,965,,
6,1,485,700,946,905,
6,2,489,705,978,962,
6,1,484,704,951,907,
6,2,488,704,983,970,
6,1,483,668,957,903,
6,2,489,706,982,966,
6,1,487,682,956,905,
6,1,482,698,954,906,
6,2,486,708,982,963,
6,1,485,700,953,909,
6,2,486,704,981,964,
6,1,484,676,906,,
6,2,489,705,976,963,
6,1,484,689,955,906,
6,2,488,708,981,967,
6,1,486,702,954,904,
6,2,486,708,979,967,
6,1,483,701,953,904,
6,2,485,709,980,968,
6,1,702,947,905,,
6,2,707,978,966,,
6,1,482,701,950,906,
6,2,487,710,984,967,
6,1,487,701,945,901,
6,2,488,707,978,969,
6,1,487,702,956,906,
6,2,486,709,981,967,
6,1,486,703,951,904,
6,2,487,707,980,964,
6,1,481,698,954,907,
6,2,486,708,980,970,
6,1,484,702,953,904,
6,2,487,705,978,963,
6,1,702,955,902,,
6,2,703,980,963,,
6,1,485,699,950,905,
6,2,488,701,980,964,
6,1,485,700,950,906,
6,2,485,709,977,962,
6,1,484,701,954,905,
6,2,486,707,982,961,
6,1,486,701,948,904,
6,2,486,710,979,961,
6,1,485,699,950,905,
6,2,489,711,980,961,
6,1,485,700,951,907,
6,2,487,710,978,963,
6,1,485,701,948,905,
6,2,488,707,979,963,
6,1,482,703,954,905,
6,2,486,703,980,962,
6,1,484,701,954,906,
6,2,485,704,982,965,
6,1,479,702,951,905,
6,2,488,704,981,968,
6,1,487,697,951,902,
6,2,487,702,982,959,
6,1,486,700,953,903,
6,2,487,701,984,968,
6,1,486,701,946,904,
6,2,487,702,980,964,
6,1,486,704,952,904,
6,2,486,704,980,969,
6,1,486,704,955,901,
6,2,487,705,980,969,
6,1,488,665,956,903,
6,1,484,670,948,907,
6,2,488,704,986,961,
6,1,481,684,949,902,
6,2,486,703,978,966,
6,1,485,655,954,905,
6,2,486,708,980,964,
6,1,482,704,953,906,
6,1,484,699,951,905,
6,2,485,704,980,965,
6,1,487,698,954,904,
6,2,485,705,982,962,
6,1,486,696,953,906,
6,2,487,705,979,961,
6,1,487,703,951,903,
6,2,488,709,979,961,
6,1,484,703,954,904,
6,2,486,706,977,961,
6,1,485,699,954,904,
6,1,484,656,951,907,
6,2,488,704,980,969,
6,1,480,699,952,903,
6,2,487,708,981,969,
6,1,489,702,947,903,
6,2,488,707,977,964,
6,1,487,703,957,907,
6,2,489,706,983,966,
6,1,487,700,952,905,
6,2,485,706,980,964,
6,1,485,700,953,905,
6,2,489,706,982,964,
6,1,484,699,903,,
6,2,488,709,980,967,
6,1,486,705,949,900,
6,2,487,706,981,966,
6,1,702,947,906,,
6,3,678,921,,,
6,1,484,698,951,903,
6,1,486,700,953,904,
6,2,487,708,979,961,
6,1,487,698,950,906,
6,1,486,702,955,904,
6,2,485,705,981,967,
6,1,486,700,908,,
6,2,486,704,984,964,
6,1,483,698,946,905,
6,2,486,705,977,967,
6,1,481,697,954,908,
6,2,487,709,980,964,
6,1,484,699,949,906,
6,2,486,707,981,965,
6,1,950,907,,,
6,2,980,964,,,
6,1,488,700,947,905,
6,2,489,709,980,967,
6,1,485,700,954,908,
6,2,489,708,982,968,
6,1,484,697,950,906,
6,2,486,707,982,969,
6,1,485,701,955,907,
6,2,486,708,977,965,
6,1,485,704,949,904,
6,2,487,706,984,961,
6,1,484,700,952,905,
6,2,487,701,980,964,
6,1,484,700,954,905,
6,2,487,704,980,966,
6,1,485,701,950,905,
6,2,487,705,977,964,
6,1,486,703,951,906,
6,1,487,702,947,902,
6,2,486,704,979,966,
6,1,485,701,953,902,
6,2,489,706,978,963,
6,1,483,660,953,902,
6,1,485,701,946,904,
6,2,484,701,980,965,
6,1,486,701,950,902,
6,2,486,704,977,967,
6,1,486,700,951,902,
6,2,486,708,978,964,
6,1,486,701,949,904,
6,1,485,698,954,902,
6,2,487,707,980,967,
6,1,487,701,951,904,
6,2,488,705,978,962,
6,1,487,700,903,,
6,1,485,700,955,906,
6,2,489,706,980,965,
6,1,484,702,946,903,
6,2,488,705,980,964,
6,1,484,701,952,905,
6,1,669,952,908,,
6,2,706,979,958,,
6,1,684,908,,,
6,2,705,962,,,
6,1,486,702,904,,
6,2,487,707,964,,
6,1,486,704,952,906,
6,2,486,709,966,,
6,1,487,701,950,905,
6,2,487,709,979,963,
6,1,484,703,954,908,
6,2,486,706,982,961,
6,1,483,700,951,903,
6,2,487,705,981,965,
6,1,484,703,954,905,
6,2,488,701,978,963,
6,1,485,696,951,905,
6,2,488,705,978,962,
6,1,487,697,951,908,
6,2,486,707,983,957,
6,1,483,702,950,903,
6,1,486,701,957,903,
6,2,486,708,976,963,
6,1,485,701,954,902,
6,2,488,706,975,962,
6,1,482,658,950,906,
6,2,487,705,977,966,
6,1,488,703,951,904,
6,2,486,707,979,968,
6,1,483,702,955,904,
6,2,486,706,984,965,
6,1,483,697,946,903,
6,2,487,709,978,969,
6,1,485,702,902,,
6,2,487,708,984,968,
6,1,484,703,955,901,
6,2,488,703,982,963,
6,1,486,703,949,902,
6,2,490,705,977,964,
6,1,482,700,952,901,
6,2,488,706,981,963,
6,1,700,955,904,,
6,1,487,703,951,903,
6,2,488,711,982,961,
6,1,484,669,950,902,
6,1,482,702,950,905,
6,2,487,704,980,961,
6,1,484,680,954,905,
6,2,487,705,979,960,
6,1,485,689,954,906,
6,2,486,706,983,966,
6,1,484,699,949,905,
6,2,488,708,978,966,
6,1,481,700,953,905,
6,2,486,705,979,965,
6,1,484,701,953,908,
6,2,488,700,981,966,
6,1,482,697,950,906,
6,2,486,707,985,964,
6,1,484,696,954,903,
6,2,488,706,980,965,
6,1,484,702,948,905,
6,2,486,706,979,969,
6,1,486,700,956,909,
6,2,486,707,983,970,
6,1,484,701,951,906,
6,2,489,704,980,961,
6,1,484,701,954,907,
6,1,486,704,954,906,
6,2,488,706,980,965,
6,1,482,701,951,904,
6,2,486,704,980,965,
6,1,483,700,951,902,
6,2,488,704,982,965,
6,1,486,701,950,906,
6,1,488,702,953,906,
6,2,488,707,980,968,
6,1,483,701,948,908,
6,2,487,704,980,963,
6,1,487,701,957,903,
6,1,484,702,949,905,
6,2,486,706,980,965,
6,1,482,698,953,907,
6,1,483,703,951,907,
6,2,489,705,989,961,
6,1,483,701,954,905,
6,2,486,705,980,963,
6,1,484,700,953,907,
6,2,486,703,977,966,
6,1,484,699,952,905,
6,2,488,707,981,966,
6,1,486,704,954,904,
6,2,486,704,979,964,
6,1,485,701,954,902,
6,2,489,704,979,966,
6,1,483,701,951,904,
6,1,486,700,947,908,
6,2,488,702,984,960,
6,1,483,703,953,907,
6,2,488,707,982,961,
6,1,482,659,949,905,
6,2,488,705,965,,
6,1,482,703,953,908,
6,2,489,706,978,962,
6,1,488,702,951,907,
6,1,484,658,954,909,
6,2,487,708,980,963,
8,1,485,701,956,907,
8,2,487,711,979,964,
8,1,487,700,953,904,
8,2,486,707,978,968,
8,1,484,674,956,903,
8,2,487,706,982,965,
8,1,485,688,906,,
8,2,487,708,978,968,
8,1,484,698,953,902,
8,2,487,708,978,961,
8,1,482,699,955,904,
8,2,487,708,982,959,
8,1,485,702,953,904,
8,2,487,707,981,965,
8,1,702,955,903,,
8,2,708,985,965,,
8,1,485,673,954,906,
8,2,488,709,982,972,
8,1,485,689,950,905,
8,2,489,708,977,964,
8,1,480,698,954,904,
8,2,487,709,978,967,
8,1,485,700,952,905,
8,2,486,709,978,963,
8,1,482,700,949,906,
8,2,487,711,984,967,
8,1,485,698,948,905,
8,2,487,709,979,964,
8,1,677,948,905,,
8,2,708,979,963,,
8,1,488,693,956,908,
8,2,487,708,980,965,
8,1,484,698,951,909,
8,1,485,701,949,908,
8,2,488,705,978,966,
8,1,482,700,950,903,
8,1,484,657,953,905,
8,2,487,708,976,966,
8,1,485,700,951,904,
8,2,489,705,974,963,
8,1,488,701,954,905,
8,2,487,704,984,966,
8,1,486,701,950,901,
8,2,488,705,984,963,
8,1,484,702,953,904,
8,2,487,709,981,964,
8,1,487,700,954,908,
8,2,489,712,978,964,
8,1,487,700,954,908,
8,2,489,708,980,969,
8,1,490,705,946,904,
8,2,486,705,980,970,
8,1,490,702,954,902,
8,2,487,708,982,962,
8,1,488,699,950,905,
8,2,486,708,980,965,
8,1,484,702,956,907,
8,2,485,708,979,969,
8,1,485,659,955,905,
8,2,486,705,977,964,
8,1,483,702,956,907,
8,2,486,706,977,969,
8,1,487,667,953,907,
8,2,487,710,981,964,
8,1,486,689,952,904,
8,2,487,703,979,963,
8,1,485,703,951,906,
8,1,486,671,951,905,
8,2,486,711,976,961,
8,1,484,689,952,904,
8,1,488,699,951,905,
8,2,486,711,981,964,
8,1,486,702,954,906,
8,2,488,707,982,966,
8,1,487,670,953,903,
8,2,488,708,981,968,
8,1,485,677,953,903,
8,1,485,693,950,904,
8,2,487,705,981,959,
8,1,481,664,954,907,
8,2,488,708,979,959,
8,1,484,700,904,,
8,2,487,711,978,963,
8,1,487,701,953,906,
8,2,488,711,976,965,
8,1,487,701,952,902,
8,2,488,708,981,967,
8,1,482,701,954,907,
8,1,482,699,907,,
8,2,488,704,966,,
8,1,484,701,951,904,
8,2,486,703,982,962,
8,1,484,701,955,904,
8,2,487,703,975,965,
8,1,488,698,948,905,
8,2,487,705,983,964,
8,1,487,700,951,905,
8,1,487,702,954,906,
8,2,488,703,978,963,
8,1,486,701,949,911,
8,2,486,708,977,965,
8,1,488,703,904,,
8,2,486,708,979,962,
8,1,480,701,947,903,
8,2,486,702,963,,
8,1,485,671,953,905,
8,2,489,701,982,966,
8,1,685,951,905,,
8,2,707,980,961,,
8,1,484,702,953,901,
8,2,486,705,981,969,
8,1,486,699,949,902,
8,2,486,709,979,966,
8,1,486,700,952,904,
8,1,484,700,953,906,
8,2,487,709,974,960,
8,1,487,700,954,908,
8,2,487,710,977,959,
8,1,484,700,948,903,
8,2,488,710,979,966,
8,1,484,704,952,906,
8,1,484,701,951,905,
8,1,483,703,954,904,
8,2,488,707,981,964,
8,1,484,670,952,909,
8,2,488,704,978,967,
8,1,485,689,951,905,
8,2,487,708,979,968,
8,1,484,699,949,904,
8,1,484,702,954,904,
8,2,488,704,976,966,
8,1,484,703,948,907,
8,2,486,702,981,968,
8,1,484,701,952,908,
8,2,485,704,980,961,
8,1,481,702,952,906,
8,2,484,703,977,960,
8,1,484,702,951,905,
8,2,486,707,982,959,
8,1,482,704,949,904,
8,2,486,707,981,968,
8,1,484,700,905,,
8,2,487,706,983,967,
8,1,486,703,958,904,
8,2,487,707,979,963,
8,1,486,703,953,904,
8,2,487,711,980,969,
8,1,483,703,959,904,
8,2,488,709,978,968,
8,1,490,701,949,906,
8,2,487,709,984,965,
8,1,486,701,955,906,
8,2,487,707,983,965,
8,1,484,704,957,904,
8,2,487,707,977,965,
8,1,484,700,954,902,
8,2,488,707,966,,
8,1,491,701,954,906,
8,2,488,708,983,968,
8,1,484,700,954,908,
8,2,489,706,978,961,
8,1,486,655,952,906,
8,2,488,705,977,967,
8,1,484,670,947,901,
8,2,488,704,979,972,
8,1,486,690,954,906,
8,2,487,703,977,966,
8,1,702,949,903,,
8,2,703,977,962,,
8,1,487,700,952,904,
8,1,486,700,951,904,
8,2,487,704,974,964,
8,3,532,673,908,,
8,1,481,700,952,905,
8,1,701,950,904,,
8,2,705,980,960,,
8,1,487,659,951,906,
8,1,484,701,954,905,
8,2,488,707,985,967,
8,1,484,699,951,906,
8,2,488,704,981,962,
8,1,488,700,908,,
8,2,488,705,980,960,
8,1,488,702,954,901,
8,2,487,707,981,967,
8,1,484,700,954,905,
8,2,486,706,981,967,
8,1,484,698,952,907,
8,2,486,708,982,969,
8,1,700,954,905,,
8,2,707,981,961,,
8,1,485,702,951,903,
8,2,486,707,982,965,
8,1,484,703,953,906,
8,2,488,706,980,966,
8,1,485,702,953,907,
8,1,487,704,954,905,
8,2,490,705,978,968,
8,1,484,696,954,906,
8,2,487,704,981,966,
8,1,485,701,952,907,
8,2,489,707,979,963,
8,1,486,699,950,902,
8,2,488,703,981,961,
8,1,485,700,952,901,
8,2,487,710,979,965,
8,1,484,700,951,906,
8,2,487,706,977,968,
8,1,481,705,951,902,
8,2,487,703,979,961,
8,1,482,701,949,906,
8,2,487,707,979,965,
8,1,487,701,949,906,
8,2,487,705,982,969,
8,1,482,703,950,902,
8,1,485,699,953,901,
8,2,487,710,980,959,
8,1,489,699,953,905,
8,2,487,708,979,964,
8,1,483,701,947,908,
8,2,487,706,977,962,
8,1,486,656,951,903,
8,2,488,703,979,966,
8,1,487,701,954,905,
8,1,484,700,956,907,
8,2,486,704,981,966,
8,1,491,701,954,904,
8,2,487,704,978,968,
8,1,484,697,953,902,
8,2,488,706,975,965,
8,1,484,702,954,904,
8,2,486,703,981,962,
8,1,484,701,951,907,
8,1,484,704,951,902,
8,1,487,699,954,905,
8,2,485,708,977,963,
8,1,487,704,951,906,
8,2,489,710,981,969,
8,1,485,704,956,904,
8,2,488,705,982,964,
8,1,485,702,951,905,
8,2,487,707,979,966,
8,1,484,703,951,905,
8,1,480,700,946,909,
8,2,489,705,983,960,
8,1,480,702,951,903,
8,2,486,704,979,961,
8,1,481,700,949,906,
8,1,482,703,947,908,
8,2,488,702,962,,
8,1,487,699,951,903,
8,2,487,703,980,964,
8,1,485,704,955,906,
8,2,489,705,980,961,
8,1,481,702,952,903,
8,2,487,708,982,968,
8,1,484,703,953,907,
8,2,486,707,981,971,
8,1,482,699,949,907,
8,2,488,708,981,963,
8,1,485,639,950,905,
8,2,486,707,982,966,
8,1,486,686,902,,
8,2,486,707,977,962,
8,1,487,702,954,907,
8,2,486,708,977,962,
8,1,482,701,954,910,
8,1,483,674,950,905,
8,2,487,705,979,963,
8,1,691,954,904,,
8,2,704,975,962,,
8,1,484,700,949,904,
8,2,487,706,979,963,
8,1,483,698,952,906,
8,2,486,705,980,964,
8,1,484,702,950,908,
8,2,489,710,979,965,
8,1,484,698,948,903,
8,1,486,702,954,903,
8,2,487,710,980,964,
8,1,483,700,949,908,
8,2,487,711,978,967,
8,1,662,953,903,,
