,position,anchor_1,anchor_2,anchor_3,anchor_4,anchor_5,tag
7620,4,212.0,893.0,,547.0,829.0,2
7621,4,209.0,885.0,,409.0,815.0,3
7622,4,189.0,887.0,,417.0,796.0,1
7623,4,209.0,893.0,,545.0,834.0,2
7624,4,208.0,880.0,,406.0,816.0,3
7625,4,192.0,889.0,,410.0,799.0,1
7626,4,211.0,893.0,,545.0,823.0,2
7627,4,210.0,878.0,,409.0,816.0,3
7628,4,189.0,886.0,,454.0,797.0,1
7629,4,208.0,894.0,,546.0,825.0,2
7630,4,211.0,877.0,,410.0,818.0,3
7631,4,189.0,888.0,,414.0,794.0,1
7632,4,205.0,894.0,,543.0,828.0,2
7633,4,210.0,878.0,,411.0,815.0,3
7634,4,188.0,885.0,,454.0,794.0,1
7635,4,205.0,894.0,,543.0,823.0,2
7636,4,211.0,880.0,,408.0,818.0,3
7637,4,190.0,886.0,,457.0,793.0,1
7638,4,210.0,892.0,,544.0,822.0,2
7639,4,209.0,881.0,,408.0,822.0,3
7640,4,189.0,886.0,,416.0,794.0,1
7641,4,212.0,893.0,,546.0,831.0,2
7642,4,206.0,880.0,,411.0,816.0,3
7643,4,188.0,887.0,,413.0,795.0,1
7644,4,210.0,894.0,,545.0,831.0,2
7645,4,210.0,879.0,,408.0,814.0,3
7646,4,189.0,889.0,,415.0,797.0,1
7647,4,211.0,896.0,,545.0,824.0,2
7648,4,210.0,876.0,,412.0,815.0,3
7649,4,189.0,886.0,,410.0,797.0,1
7650,4,210.0,893.0,,546.0,824.0,2
7651,4,211.0,879.0,,406.0,816.0,3
7652,4,187.0,885.0,,458.0,793.0,1
7653,4,205.0,895.0,,548.0,829.0,2
7654,4,211.0,877.0,,413.0,815.0,3
7655,4,189.0,887.0,,459.0,795.0,1
7656,4,212.0,892.0,,544.0,825.0,2
7657,4,207.0,879.0,,409.0,818.0,3
7658,4,190.0,886.0,,421.0,796.0,1
7659,4,211.0,893.0,,545.0,822.0,2
7660,4,207.0,881.0,,409.0,816.0,3
7661,4,190.0,885.0,,412.0,794.0,1
7662,4,212.0,896.0,,551.0,819.0,2
7663,4,210.0,878.0,,411.0,814.0,3
7664,4,184.0,889.0,,414.0,796.0,1
7665,4,208.0,894.0,,543.0,826.0,2
7666,4,212.0,880.0,,410.0,814.0,3
7667,4,189.0,890.0,,418.0,797.0,1
7668,4,210.0,896.0,,550.0,828.0,2
7669,4,210.0,881.0,,408.0,815.0,3
7670,4,190.0,886.0,,415.0,797.0,1
7671,4,212.0,893.0,,545.0,824.0,2
7672,4,209.0,880.0,,411.0,817.0,3
7673,4,189.0,887.0,,412.0,795.0,1
7674,4,208.0,892.0,,545.0,827.0,2
7675,4,211.0,879.0,,413.0,815.0,3
7676,4,187.0,886.0,,453.0,794.0,1
7677,4,212.0,892.0,,543.0,829.0,2
7678,4,210.0,878.0,,407.0,817.0,3
7679,4,186.0,886.0,,457.0,793.0,1
7680,4,207.0,893.0,,546.0,831.0,2
7681,4,208.0,880.0,,408.0,817.0,3
7682,4,189.0,888.0,,414.0,793.0,1
7683,4,209.0,893.0,,547.0,825.0,2
7684,4,211.0,881.0,,405.0,815.0,3
7685,4,190.0,886.0,,447.0,795.0,1
7686,4,210.0,895.0,,540.0,825.0,2
7687,4,210.0,880.0,,410.0,815.0,3
7688,4,188.0,885.0,,414.0,794.0,1
7689,4,208.0,893.0,,543.0,823.0,2
7690,4,209.0,883.0,,410.0,814.0,3
7691,4,188.0,884.0,,413.0,797.0,1
7692,4,207.0,892.0,,545.0,830.0,2
7693,4,210.0,883.0,,410.0,815.0,3
7694,4,192.0,885.0,,455.0,800.0,1
7695,4,209.0,893.0,,552.0,828.0,2
7696,4,210.0,879.0,,408.0,815.0,3
7697,4,187.0,888.0,,417.0,797.0,1
7698,4,209.0,896.0,,545.0,819.0,2
7699,4,210.0,878.0,,408.0,817.0,3
7700,4,189.0,883.0,,455.0,793.0,1
7701,4,212.0,892.0,,549.0,827.0,2
7702,4,210.0,879.0,,409.0,815.0,3
7703,4,190.0,885.0,,419.0,794.0,1
7704,4,212.0,893.0,,544.0,827.0,2
7705,4,209.0,878.0,,409.0,817.0,3
7706,4,188.0,887.0,,411.0,790.0,1
7707,4,210.0,894.0,,545.0,825.0,2
7708,4,211.0,883.0,,409.0,817.0,3
7709,4,190.0,886.0,,453.0,791.0,1
7710,4,211.0,893.0,,545.0,830.0,2
7711,4,208.0,882.0,,411.0,815.0,3
7712,4,189.0,886.0,,412.0,796.0,1
7713,4,208.0,892.0,,544.0,830.0,2
7714,4,211.0,881.0,,409.0,816.0,3
7715,4,189.0,888.0,,410.0,802.0,1
7716,4,207.0,895.0,,541.0,824.0,2
7717,4,204.0,878.0,,410.0,817.0,3
7718,4,186.0,886.0,,420.0,797.0,1
7719,4,212.0,894.0,,478.0,822.0,2
7720,4,210.0,877.0,,408.0,814.0,3
7721,4,190.0,884.0,,416.0,798.0,1
7722,4,212.0,893.0,,545.0,821.0,2
7723,4,211.0,878.0,,408.0,813.0,3
7724,4,186.0,884.0,,451.0,800.0,1
7725,4,207.0,894.0,,544.0,826.0,2
7726,4,210.0,879.0,,409.0,816.0,3
7727,4,189.0,886.0,,413.0,795.0,1
7728,4,209.0,894.0,,547.0,836.0,2
7729,4,210.0,879.0,,411.0,816.0,3
7730,4,191.0,886.0,,408.0,793.0,1
7731,4,209.0,893.0,,547.0,834.0,2
7732,4,212.0,881.0,,410.0,817.0,3
7733,4,189.0,883.0,,413.0,792.0,1
7734,4,209.0,894.0,,544.0,831.0,2
7735,4,208.0,884.0,,412.0,817.0,3
7736,4,192.0,885.0,,414.0,799.0,1
7737,4,207.0,894.0,,545.0,827.0,2
7738,4,207.0,882.0,,407.0,817.0,3
7739,4,190.0,886.0,,414.0,802.0,1
7740,4,210.0,895.0,,545.0,825.0,2
7741,4,211.0,878.0,,408.0,816.0,3
7742,4,191.0,884.0,,411.0,800.0,1
7743,4,210.0,895.0,,545.0,821.0,2
7744,4,206.0,880.0,,409.0,816.0,3
7745,4,186.0,881.0,,409.0,797.0,1
7746,4,210.0,893.0,,545.0,827.0,2
7747,4,209.0,878.0,,410.0,815.0,3
7748,4,189.0,886.0,,453.0,796.0,1
7749,4,209.0,894.0,,547.0,831.0,2
7750,4,211.0,881.0,,410.0,817.0,3
7751,4,188.0,886.0,,409.0,798.0,1
7752,4,210.0,892.0,,545.0,828.0,2
7753,4,207.0,878.0,,408.0,815.0,3
7754,4,187.0,883.0,,408.0,797.0,1
7755,4,209.0,895.0,,542.0,825.0,2
7756,4,210.0,877.0,,407.0,817.0,3
7757,4,188.0,884.0,,411.0,795.0,1
7758,4,212.0,893.0,,547.0,828.0,2
7759,4,211.0,879.0,,404.0,817.0,3
7760,4,187.0,889.0,,446.0,796.0,1
7761,4,212.0,891.0,,546.0,830.0,2
7762,4,211.0,878.0,,409.0,816.0,3
7763,4,190.0,886.0,,410.0,792.0,1
7764,4,212.0,894.0,,550.0,830.0,2
7765,4,209.0,882.0,,408.0,815.0,3
7766,4,187.0,886.0,,449.0,792.0,1
7767,4,211.0,893.0,,549.0,821.0,2
7768,4,210.0,882.0,,411.0,815.0,3
7769,4,191.0,887.0,,411.0,795.0,1
7770,4,211.0,895.0,,550.0,825.0,2
7771,4,206.0,880.0,,409.0,817.0,3
7772,4,188.0,886.0,,448.0,798.0,1
7773,4,210.0,892.0,,545.0,824.0,2
7774,4,211.0,883.0,,409.0,816.0,3
7775,4,186.0,885.0,,453.0,796.0,1
7776,4,207.0,895.0,,550.0,827.0,2
7777,4,210.0,879.0,,409.0,816.0,3
7778,4,189.0,886.0,,409.0,799.0,1
7779,4,208.0,894.0,,546.0,816.0,2
7780,4,212.0,878.0,,406.0,814.0,3
7781,4,190.0,880.0,,452.0,793.0,1
7782,4,208.0,893.0,,542.0,823.0,2
7783,4,208.0,882.0,,407.0,815.0,3
7784,4,191.0,885.0,,457.0,799.0,1
7785,4,208.0,894.0,,543.0,829.0,2
7786,4,211.0,879.0,,410.0,816.0,3
7787,4,187.0,888.0,,416.0,797.0,1
7788,4,207.0,892.0,,549.0,830.0,2
7789,4,211.0,877.0,,409.0,816.0,3
7790,4,191.0,885.0,,418.0,795.0,1
7791,4,207.0,895.0,,545.0,830.0,2
7792,4,212.0,878.0,,410.0,814.0,3
7793,4,189.0,885.0,,419.0,794.0,1
7794,4,209.0,893.0,,546.0,832.0,2
7795,4,209.0,879.0,,408.0,814.0,3
7796,4,190.0,890.0,,416.0,792.0,1
7797,4,213.0,894.0,,545.0,831.0,2
7798,4,206.0,880.0,,406.0,814.0,3
7799,4,191.0,886.0,,455.0,793.0,1
7800,4,210.0,893.0,,550.0,830.0,2
7801,4,210.0,881.0,,407.0,814.0,3
7802,4,188.0,884.0,,422.0,792.0,1
7803,4,209.0,893.0,,550.0,823.0,2
7804,4,207.0,881.0,,408.0,817.0,3
7805,4,190.0,889.0,,408.0,795.0,1
7806,4,211.0,893.0,,548.0,825.0,2
7807,4,206.0,881.0,,412.0,817.0,3
7808,4,187.0,885.0,,408.0,794.0,1
7809,4,209.0,894.0,,547.0,827.0,2
7810,4,210.0,880.0,,410.0,816.0,3
7811,4,188.0,885.0,,410.0,795.0,1
7812,4,210.0,893.0,,547.0,829.0,2
7813,4,206.0,878.0,,412.0,817.0,3
7814,4,188.0,889.0,,449.0,795.0,1
7815,4,211.0,895.0,,541.0,828.0,2
7816,4,212.0,880.0,,411.0,816.0,3
7817,4,189.0,887.0,,407.0,795.0,1
7818,4,213.0,893.0,,543.0,829.0,2
7819,4,210.0,880.0,,412.0,819.0,3
7820,4,189.0,885.0,,447.0,798.0,1
7821,4,210.0,893.0,,546.0,832.0,2
7822,4,209.0,883.0,,408.0,820.0,3
7823,4,185.0,882.0,,454.0,798.0,1
7824,4,207.0,893.0,,550.0,830.0,2
7825,4,208.0,879.0,,409.0,816.0,3
7826,4,189.0,889.0,,414.0,797.0,1
7827,4,209.0,890.0,,551.0,829.0,2
7828,4,209.0,880.0,,406.0,816.0,3
7829,4,189.0,888.0,,448.0,795.0,1
7830,4,212.0,892.0,,547.0,826.0,2
7831,4,208.0,879.0,,407.0,816.0,3
7832,4,189.0,889.0,,414.0,798.0,1
7833,4,212.0,893.0,,549.0,834.0,2
7834,4,208.0,878.0,,409.0,816.0,3
7835,4,191.0,889.0,,418.0,796.0,1
7836,4,210.0,894.0,,549.0,830.0,2
7837,4,206.0,879.0,,408.0,816.0,3
7838,4,187.0,886.0,,414.0,791.0,1
7839,4,208.0,896.0,,552.0,831.0,2
7840,4,211.0,881.0,,405.0,816.0,3
7841,4,192.0,885.0,,413.0,797.0,1
7842,4,209.0,893.0,,548.0,832.0,2
7843,4,213.0,881.0,,409.0,817.0,3
7844,4,189.0,887.0,,497.0,796.0,1
7845,4,210.0,895.0,,547.0,827.0,2
7846,4,210.0,883.0,,409.0,816.0,3
7847,4,187.0,882.0,,454.0,792.0,1
7848,4,210.0,892.0,,545.0,828.0,2
7849,4,208.0,879.0,,408.0,814.0,3
7850,4,189.0,888.0,,409.0,796.0,1
7851,4,210.0,893.0,,545.0,833.0,2
7852,4,209.0,882.0,,409.0,816.0,3
7853,4,191.0,889.0,,450.0,798.0,1
7854,4,213.0,892.0,,548.0,829.0,2
7855,4,210.0,878.0,,408.0,816.0,3
7856,4,189.0,886.0,,451.0,795.0,1
7857,4,212.0,895.0,,548.0,825.0,2
7858,4,207.0,881.0,,409.0,817.0,3
7859,4,188.0,886.0,,451.0,800.0,1
7860,4,212.0,894.0,,548.0,824.0,2
7861,4,210.0,880.0,,407.0,817.0,3
7862,4,188.0,886.0,,458.0,794.0,1
7863,4,213.0,896.0,,544.0,828.0,2
7864,4,209.0,881.0,,406.0,818.0,3
7865,4,190.0,887.0,,414.0,799.0,1
7866,4,211.0,892.0,,545.0,822.0,2
7867,4,208.0,879.0,,408.0,814.0,3
7868,4,186.0,885.0,,421.0,798.0,1
7869,4,211.0,894.0,,544.0,828.0,2
7870,4,208.0,878.0,,409.0,817.0,3
7871,4,189.0,886.0,,447.0,795.0,1
7872,4,206.0,895.0,,545.0,822.0,2
7873,4,210.0,881.0,,407.0,817.0,3
7874,4,188.0,886.0,,451.0,799.0,1
7875,4,209.0,891.0,,549.0,823.0,2
7876,4,209.0,879.0,,408.0,814.0,3
7877,4,188.0,888.0,,410.0,795.0,1
7878,4,208.0,896.0,,545.0,821.0,2
7879,4,210.0,882.0,,409.0,815.0,3
7880,4,189.0,879.0,,408.0,797.0,1
7881,4,206.0,893.0,,547.0,827.0,2
7882,4,208.0,878.0,,408.0,817.0,3
7883,4,188.0,886.0,,450.0,796.0,1
7884,4,209.0,894.0,,546.0,824.0,2
7885,4,209.0,880.0,,407.0,818.0,3
7886,4,189.0,886.0,,452.0,793.0,1
7887,4,210.0,895.0,,547.0,827.0,2
7888,4,211.0,882.0,,408.0,818.0,3
7889,4,187.0,888.0,,408.0,793.0,1
7890,4,209.0,896.0,,543.0,826.0,2
7891,4,211.0,878.0,,409.0,813.0,3
7892,4,188.0,887.0,,451.0,791.0,1
7893,4,206.0,896.0,,545.0,832.0,2
7894,4,209.0,879.0,,412.0,815.0,3
7895,4,188.0,884.0,,459.0,792.0,1
7896,4,209.0,893.0,,483.0,824.0,2
7897,4,203.0,878.0,,410.0,816.0,3
7898,4,185.0,884.0,,495.0,794.0,1
7899,4,212.0,895.0,,546.0,824.0,2
7900,4,205.0,882.0,,407.0,816.0,3
7901,4,185.0,884.0,,448.0,793.0,1
7902,4,210.0,893.0,,545.0,830.0,2
7903,4,207.0,878.0,,408.0,817.0,3
7904,4,189.0,888.0,,450.0,794.0,1
7905,4,212.0,894.0,,550.0,823.0,2
7906,4,210.0,878.0,,411.0,815.0,3
7907,4,188.0,886.0,,451.0,796.0,1
7908,4,213.0,893.0,,549.0,824.0,2
7909,4,209.0,879.0,,409.0,820.0,3
7910,4,189.0,886.0,,449.0,797.0,1
7911,4,214.0,893.0,,545.0,828.0,2
7912,4,210.0,878.0,,413.0,817.0,3
7913,4,189.0,887.0,,407.0,800.0,1
7914,4,213.0,893.0,,545.0,828.0,2
7915,4,208.0,878.0,,412.0,819.0,3
7916,4,190.0,884.0,,453.0,796.0,1
7917,4,211.0,894.0,,545.0,827.0,2
7918,4,209.0,881.0,,410.0,814.0,3
7919,4,190.0,886.0,,419.0,795.0,1
7920,4,209.0,896.0,,546.0,832.0,2
7921,4,213.0,879.0,,413.0,814.0,3
7922,4,189.0,887.0,,417.0,797.0,1
7923,4,207.0,893.0,,543.0,833.0,2
7924,4,204.0,879.0,,413.0,818.0,3
7925,4,193.0,887.0,,452.0,797.0,1
7926,4,212.0,893.0,,549.0,823.0,2
7927,4,211.0,878.0,,409.0,816.0,3
7928,4,188.0,889.0,,452.0,796.0,1
7929,4,212.0,894.0,,546.0,826.0,2
7930,4,210.0,878.0,,408.0,815.0,3
7931,4,189.0,888.0,,454.0,799.0,1
7932,4,212.0,893.0,,547.0,825.0,2
7933,4,209.0,878.0,,411.0,817.0,3
7934,4,189.0,886.0,,459.0,798.0,1
7935,4,211.0,893.0,,543.0,826.0,2
7936,4,207.0,881.0,,410.0,817.0,3
7937,4,190.0,886.0,,494.0,797.0,1
7938,4,210.0,894.0,,547.0,825.0,2
7939,4,209.0,880.0,,418.0,816.0,3
7940,4,191.0,884.0,,416.0,795.0,1
7941,4,210.0,893.0,,545.0,821.0,2
7942,4,210.0,878.0,,410.0,815.0,3
7943,4,187.0,886.0,,497.0,795.0,1
7944,4,210.0,894.0,,544.0,827.0,2
7945,4,210.0,882.0,,408.0,815.0,3
7946,4,189.0,889.0,,414.0,799.0,1
7947,4,212.0,893.0,,421.0,830.0,2
7948,4,211.0,881.0,,408.0,812.0,3
7949,4,191.0,886.0,,444.0,796.0,1
7950,4,209.0,893.0,,532.0,827.0,2
7951,4,207.0,882.0,,409.0,816.0,3
7952,4,189.0,885.0,,452.0,793.0,1
7953,4,212.0,895.0,,484.0,819.0,2
7954,4,206.0,882.0,,408.0,819.0,3
7955,4,188.0,886.0,,453.0,795.0,1
7956,4,211.0,895.0,,549.0,824.0,2
7957,4,212.0,880.0,,408.0,816.0,3
7958,4,188.0,885.0,,415.0,796.0,1
7959,4,212.0,892.0,,550.0,827.0,2
7960,4,212.0,878.0,,408.0,817.0,3
7961,4,187.0,884.0,,495.0,792.0,1
7962,4,210.0,892.0,,479.0,826.0,2
7963,4,209.0,877.0,,408.0,817.0,3
7964,4,187.0,886.0,,452.0,792.0,1
7965,4,208.0,893.0,,475.0,828.0,2
7966,4,210.0,879.0,,410.0,814.0,3
7967,4,190.0,881.0,,453.0,795.0,1
7968,4,213.0,892.0,,547.0,825.0,2
7969,4,206.0,880.0,,409.0,817.0,3
7970,4,189.0,888.0,,452.0,796.0,1
7971,4,212.0,894.0,,483.0,823.0,2
7972,4,209.0,879.0,,407.0,815.0,3
7973,4,187.0,890.0,,453.0,793.0,1
7974,4,208.0,895.0,,544.0,828.0,2
7975,4,210.0,883.0,,408.0,816.0,3
7976,4,188.0,883.0,,453.0,793.0,1
7977,4,208.0,894.0,,487.0,831.0,2
7978,4,210.0,883.0,,413.0,814.0,3
7979,4,187.0,886.0,,416.0,801.0,1
7980,4,207.0,895.0,,553.0,827.0,2
7981,4,209.0,884.0,,409.0,817.0,3
7982,4,190.0,882.0,,454.0,802.0,1
7983,4,208.0,895.0,,548.0,827.0,2
7984,4,208.0,879.0,,408.0,816.0,3
7985,4,188.0,884.0,,448.0,799.0,1
7986,4,211.0,894.0,,478.0,818.0,2
7987,4,208.0,879.0,,407.0,817.0,3
7988,4,187.0,880.0,,451.0,795.0,1
7989,4,205.0,893.0,,545.0,821.0,2
7990,4,211.0,878.0,,409.0,817.0,3
7991,4,191.0,884.0,,457.0,801.0,1
7992,4,208.0,893.0,,549.0,833.0,2
7993,4,211.0,880.0,,411.0,816.0,3
7994,4,192.0,885.0,,498.0,799.0,1
7995,4,212.0,894.0,,479.0,827.0,2
7996,4,210.0,878.0,,406.0,815.0,3
7997,4,188.0,886.0,,412.0,796.0,1
7998,4,211.0,893.0,,542.0,823.0,2
7999,4,210.0,881.0,,408.0,816.0,3
8000,4,190.0,886.0,,409.0,794.0,1
8001,4,209.0,893.0,,480.0,821.0,2
8002,4,212.0,881.0,,413.0,817.0,3
8003,4,183.0,886.0,,449.0,796.0,1
8004,4,208.0,892.0,,544.0,830.0,2
8005,4,210.0,881.0,,409.0,818.0,3
8006,4,189.0,886.0,,452.0,797.0,1
8007,4,211.0,891.0,,546.0,834.0,2
8008,4,208.0,881.0,,409.0,815.0,3
8009,4,189.0,886.0,,451.0,796.0,1
8010,4,208.0,893.0,,545.0,827.0,2
8011,4,208.0,880.0,,408.0,816.0,3
8012,4,186.0,889.0,,414.0,794.0,1
8013,4,212.0,894.0,,544.0,824.0,2
8014,4,205.0,879.0,,412.0,815.0,3
8015,4,189.0,886.0,,457.0,798.0,1
8016,4,208.0,897.0,,478.0,826.0,2
8017,4,206.0,880.0,,409.0,816.0,3
8018,4,190.0,888.0,,499.0,799.0,1
8019,4,208.0,895.0,,481.0,828.0,2
8020,4,212.0,878.0,,409.0,813.0,3
8021,4,187.0,883.0,,453.0,795.0,1
8022,4,212.0,894.0,,545.0,828.0,2
8023,4,210.0,880.0,,408.0,819.0,3
8024,4,190.0,884.0,,416.0,793.0,1
8025,4,212.0,893.0,,544.0,824.0,2
8026,4,209.0,877.0,,411.0,814.0,3
8027,4,193.0,887.0,,450.0,795.0,1
8028,4,211.0,893.0,,542.0,826.0,2
8029,4,206.0,876.0,,408.0,814.0,3
8030,4,188.0,889.0,,457.0,791.0,1
8031,4,208.0,895.0,,478.0,829.0,2
8032,4,207.0,878.0,,410.0,817.0,3
8033,4,188.0,886.0,,450.0,796.0,1
8034,4,210.0,894.0,,546.0,826.0,2
8035,4,211.0,880.0,,410.0,816.0,3
8036,4,188.0,888.0,,448.0,792.0,1
8037,4,212.0,892.0,,546.0,825.0,2
8038,4,212.0,882.0,,410.0,818.0,3
8039,4,189.0,885.0,,449.0,793.0,1
8040,4,210.0,893.0,,479.0,826.0,2
8041,4,211.0,882.0,,409.0,817.0,3
8042,4,189.0,884.0,,416.0,796.0,1
8043,4,209.0,892.0,,548.0,825.0,2
8044,4,209.0,878.0,,407.0,817.0,3
8045,4,189.0,886.0,,459.0,794.0,1
8046,4,208.0,894.0,,546.0,822.0,2
8047,4,205.0,877.0,,408.0,815.0,3
8048,4,187.0,890.0,,453.0,796.0,1
8049,4,210.0,894.0,,480.0,826.0,2
8050,4,212.0,879.0,,411.0,816.0,3
8051,4,190.0,889.0,,453.0,797.0,1
8052,4,209.0,895.0,,545.0,822.0,2
8053,4,209.0,879.0,,408.0,816.0,3
8054,4,188.0,888.0,,451.0,799.0,1
8055,4,208.0,893.0,,548.0,825.0,2
8056,4,209.0,881.0,,411.0,816.0,3
8057,4,188.0,889.0,,413.0,796.0,1
8058,4,211.0,893.0,,478.0,833.0,2
8059,4,211.0,880.0,,413.0,817.0,3
8060,4,189.0,886.0,,412.0,794.0,1
8061,4,209.0,893.0,,542.0,831.0,2
8062,4,212.0,880.0,,407.0,814.0,3
8063,4,188.0,884.0,,449.0,791.0,1
8064,4,209.0,893.0,,477.0,826.0,2
8065,4,211.0,878.0,,409.0,815.0,3
8066,4,188.0,887.0,,444.0,794.0,1
8067,4,210.0,893.0,,548.0,831.0,2
8068,4,206.0,882.0,,409.0,814.0,3
8069,4,189.0,887.0,,450.0,790.0,1
8070,4,210.0,893.0,,547.0,828.0,2
8071,4,208.0,879.0,,410.0,816.0,3
8072,4,188.0,887.0,,419.0,797.0,1
8073,4,209.0,893.0,,479.0,828.0,2
8074,4,210.0,879.0,,411.0,814.0,3
8075,4,185.0,886.0,,411.0,795.0,1
8076,4,208.0,892.0,,479.0,831.0,2
8077,4,210.0,880.0,,408.0,814.0,3
8078,4,191.0,886.0,,447.0,797.0,1
8079,4,209.0,893.0,,546.0,829.0,2
8080,4,210.0,880.0,,408.0,817.0,3
8081,4,188.0,884.0,,452.0,797.0,1
8082,4,209.0,894.0,,548.0,821.0,2
8083,4,211.0,880.0,,408.0,815.0,3
8084,4,185.0,885.0,,422.0,794.0,1
8085,4,209.0,894.0,,541.0,827.0,2
8086,4,212.0,881.0,,409.0,815.0,3
8087,4,189.0,886.0,,410.0,793.0,1
8088,4,211.0,895.0,,544.0,825.0,2
8089,4,212.0,880.0,,410.0,816.0,3
8090,4,189.0,882.0,,448.0,799.0,1
8091,4,210.0,893.0,,544.0,829.0,2
8092,4,210.0,879.0,,416.0,816.0,3
8093,4,187.0,890.0,,447.0,795.0,1
8094,4,210.0,892.0,,551.0,830.0,2
8095,4,212.0,881.0,,413.0,817.0,3
8096,4,187.0,886.0,,451.0,795.0,1
8097,4,209.0,893.0,,546.0,818.0,2
8098,4,206.0,879.0,,413.0,816.0,3
8099,4,189.0,885.0,,413.0,797.0,1
8100,4,210.0,893.0,,548.0,829.0,2
8101,4,208.0,879.0,,412.0,813.0,3
8102,4,185.0,883.0,,412.0,795.0,1
8103,4,209.0,893.0,,545.0,824.0,2
8104,4,211.0,879.0,,413.0,814.0,3
8105,4,188.0,886.0,,448.0,798.0,1
8106,4,210.0,895.0,,545.0,826.0,2
8107,4,205.0,878.0,,411.0,814.0,3
8108,4,188.0,886.0,,452.0,793.0,1
8109,4,206.0,894.0,,547.0,830.0,2
8110,4,210.0,879.0,,410.0,815.0,3
8111,4,187.0,887.0,,415.0,793.0,1
8112,4,208.0,893.0,,545.0,817.0,2
8113,4,210.0,878.0,,413.0,818.0,3
8114,4,189.0,888.0,,409.0,797.0,1
8115,4,210.0,893.0,,546.0,828.0,2
8116,4,208.0,881.0,,410.0,816.0,3
8117,4,188.0,886.0,,447.0,798.0,1
8118,4,210.0,893.0,,547.0,827.0,2
8119,4,210.0,878.0,,409.0,817.0,3
8120,4,188.0,884.0,,450.0,795.0,1
8121,4,208.0,893.0,,547.0,830.0,2
8122,4,211.0,883.0,,412.0,816.0,3
8123,4,188.0,886.0,,455.0,796.0,1
8124,4,207.0,893.0,,549.0,834.0,2
8125,4,207.0,880.0,,408.0,814.0,3
8126,4,189.0,886.0,,421.0,798.0,1
8127,4,211.0,892.0,,545.0,818.0,2
8128,4,209.0,881.0,,410.0,816.0,3
8129,4,188.0,888.0,,456.0,794.0,1
8130,4,210.0,892.0,,489.0,824.0,2
8131,4,210.0,879.0,,409.0,815.0,3
8132,4,185.0,888.0,,449.0,794.0,1
8133,4,210.0,893.0,,539.0,822.0,2
8134,4,209.0,880.0,,408.0,815.0,3
8135,4,189.0,886.0,,409.0,791.0,1
8136,4,212.0,893.0,,545.0,825.0,2
8137,4,209.0,879.0,,412.0,814.0,3
8138,4,188.0,886.0,,415.0,795.0,1
8139,4,208.0,891.0,,551.0,828.0,2
8140,4,206.0,882.0,,411.0,815.0,3
8141,4,186.0,886.0,,408.0,792.0,1
8142,4,210.0,893.0,,478.0,828.0,2
8143,4,207.0,877.0,,409.0,815.0,3
8144,4,187.0,,,451.0,790.0,1
8145,4,209.0,,,542.0,827.0,2
8146,4,209.0,,,407.0,815.0,3
8147,4,189.0,884.0,,457.0,793.0,1
8148,4,210.0,894.0,,549.0,827.0,2
8149,4,210.0,879.0,,410.0,814.0,3
8150,4,186.0,886.0,,454.0,794.0,1
8151,4,212.0,894.0,,549.0,823.0,2
8152,4,206.0,879.0,,410.0,816.0,3
8153,4,186.0,888.0,,407.0,794.0,1
8154,4,208.0,895.0,,550.0,828.0,2
8155,4,212.0,878.0,,410.0,817.0,3
8156,4,190.0,889.0,,446.0,792.0,1
8157,4,211.0,895.0,,549.0,836.0,2
8158,4,211.0,882.0,,409.0,815.0,3
8159,4,191.0,884.0,,454.0,797.0,1
8160,4,209.0,895.0,,544.0,825.0,2
8161,4,207.0,878.0,,410.0,815.0,3
8162,4,185.0,887.0,,414.0,796.0,1
8163,4,208.0,894.0,,543.0,828.0,2
8164,4,211.0,880.0,,408.0,817.0,3
8165,4,186.0,887.0,,446.0,794.0,1
8166,4,210.0,894.0,,542.0,827.0,2
8167,4,210.0,881.0,,409.0,817.0,3
8168,4,189.0,886.0,,452.0,794.0,1
8169,4,209.0,894.0,,547.0,820.0,2
8170,4,209.0,879.0,,413.0,817.0,3
8171,4,186.0,885.0,,414.0,794.0,1
8172,4,210.0,894.0,,482.0,832.0,2
8173,4,210.0,879.0,,410.0,815.0,3
8174,4,187.0,887.0,,403.0,793.0,1
8175,4,211.0,896.0,,547.0,828.0,2
8176,4,206.0,882.0,,407.0,815.0,3
8177,4,191.0,885.0,,451.0,796.0,1
8178,4,208.0,894.0,,549.0,830.0,2
8179,4,209.0,877.0,,409.0,816.0,3
8180,4,189.0,885.0,,460.0,793.0,1
8181,4,208.0,895.0,,546.0,827.0,2
8182,4,209.0,880.0,,408.0,817.0,3
8183,4,187.0,888.0,,462.0,789.0,1
8184,4,210.0,894.0,,542.0,835.0,2
8185,4,208.0,878.0,,408.0,815.0,3
8186,4,191.0,885.0,,409.0,793.0,1
8187,4,210.0,895.0,,540.0,827.0,2
8188,4,211.0,882.0,,409.0,816.0,3
8189,4,192.0,887.0,,407.0,792.0,1
8190,4,210.0,893.0,,546.0,829.0,2
8191,4,209.0,881.0,,410.0,816.0,3
8192,4,186.0,887.0,,413.0,794.0,1
8193,4,209.0,894.0,,545.0,824.0,2
8194,4,210.0,878.0,,413.0,816.0,3
8195,4,188.0,885.0,,454.0,796.0,1
8196,4,212.0,894.0,,550.0,821.0,2
8197,4,209.0,878.0,,410.0,817.0,3
8198,4,187.0,888.0,,446.0,795.0,1
8199,4,209.0,893.0,,541.0,826.0,2
8200,4,209.0,880.0,,412.0,816.0,3
8201,4,188.0,888.0,,411.0,796.0,1
